ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
BA-011,SR 11 (WINDER-MONROE HIGHWAY),Barrow County,2010,GDOT,2,2,0.18,132970-,AT MARBURY CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
BA-011,SR 11 (WINDER-MONROE HIGHWAY),Barrow County,2010,GDOT,2,2,0.18,132970-,AT MARBURY CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
BA-011,SR 11 (WINDER-MONROE HIGHWAY),Barrow County,2010,GDOT,2,2,0.18,132970-,AT MARBURY CREEK,Under Contract,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2006,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
BA-012,SR 11 (WINDER-MONROE HIGHWAY),Barrow County,2020,GDOT,2,2,0.21,132971-,AT SCOTT CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$2,354,400","$588,600","$0,000","$0,000","$2,943,000"
BA-012,SR 11 (WINDER-MONROE HIGHWAY),Barrow County,2020,GDOT,2,2,0.21,132971-,AT SCOTT CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2006,Bridge (On-System),"$16,000","$4,000","$0,000","$0,000","$20,000","$2,354,400","$588,600","$0,000","$0,000","$2,943,000"
BA-012,SR 11 (WINDER-MONROE HIGHWAY),Barrow County,2020,GDOT,2,2,0.21,132971-,AT SCOTT CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Bridge (On-System),"$415,200","$103,800","$0,000","$0,000","$519,000","$2,354,400","$588,600","$0,000","$0,000","$2,943,000"
BA-012,SR 11 (WINDER-MONROE HIGHWAY),Barrow County,2020,GDOT,2,2,0.21,132971-,AT SCOTT CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,STP - Statewide Flexible (GDOT),"$1,923,200","$480,800","$0,000","$0,000","$2,404,000","$2,354,400","$588,600","$0,000","$0,000","$2,943,000"
BA-023,SR 211,Barrow County,2020,GDOT,2,2,0.4,0007159,AT BEECH CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2007,Bridge (On-System),"$96,000","$24,000","$0,000","$0,000","$120,000","$776,000","$194,000","$0,000","$0,000","$970,000"
BA-023,SR 211,Barrow County,2020,GDOT,2,2,0.4,0007159,AT BEECH CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2010,Bridge (On-System),"$40,000","$10,000","$0,000","$0,000","$50,000","$776,000","$194,000","$0,000","$0,000","$970,000"
BA-023,SR 211,Barrow County,2020,GDOT,2,2,0.4,0007159,AT BEECH CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$640,000","$160,000","$0,000","$0,000","$800,000","$776,000","$194,000","$0,000","$0,000","$970,000"
BA-024,LOGANVILLE HIGHWAY (SR 81),Barrow County,2010,Barrow County,2,2,0.17,N/A,AT HOYT KING ROAD - INTERSECTION RELOCATION,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2007,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$1,150,000","$0,000","$1,150,000"
BA-024,LOGANVILLE HIGHWAY (SR 81),Barrow County,2010,Barrow County,2,2,0.17,N/A,AT HOYT KING ROAD - INTERSECTION RELOCATION,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2007,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$1,150,000","$0,000","$1,150,000"
BA-024,LOGANVILLE HIGHWAY (SR 81),Barrow County,2010,Barrow County,2,2,0.17,N/A,AT HOYT KING ROAD - INTERSECTION RELOCATION,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,150,000","$0,000","$1,150,000","$0,000","$0,000","$1,150,000","$0,000","$1,150,000"
BA-025,CARL BETHLEHEM ROAD,Barrow County,2010,Barrow County,N/A,N/A,0.85,N/A,AT INTERSECTION OF HOYT KING ROAD / HAYMON MORRIS ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2007,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$200,000","$0,000","$200,000","$0,000","$500,000","$1,700,000","$0,000","$2,200,000"
BA-025,CARL BETHLEHEM ROAD,Barrow County,2010,Barrow County,N/A,N/A,0.85,N/A,AT INTERSECTION OF HOYT KING ROAD / HAYMON MORRIS ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2007,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$200,000","$0,000","$200,000","$0,000","$500,000","$1,700,000","$0,000","$2,200,000"
BA-025,CARL BETHLEHEM ROAD,Barrow County,2010,Barrow County,N/A,N/A,0.85,N/A,AT INTERSECTION OF HOYT KING ROAD / HAYMON MORRIS ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,GA Department of Transportation Funds,"$0,000","$500,000","$1,300,000","$0,000","$1,800,000","$0,000","$500,000","$1,700,000","$0,000","$2,200,000"
BT-015,GLADE ROAD,Bartow County,2020,GDOT,2,2,3.5,0003770,FROM BARTOW CARVER ROAD TO HOMESTEAD ROAD,Long Range,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$6,356,000","$1,589,000","$2,000,000","$0,000","$9,945,000"
BT-015,GLADE ROAD,Bartow County,2020,GDOT,2,2,3.5,0003770,FROM BARTOW CARVER ROAD TO HOMESTEAD ROAD,Long Range,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$2,000,000","$0,000","$2,000,000","$6,356,000","$1,589,000","$2,000,000","$0,000","$9,945,000"
BT-015,GLADE ROAD,Bartow County,2020,GDOT,2,2,3.5,0003770,FROM BARTOW CARVER ROAD TO HOMESTEAD ROAD,Long Range,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$6,356,000","$1,589,000","$0,000","$0,000","$7,945,000","$6,356,000","$1,589,000","$2,000,000","$0,000","$9,945,000"
BT-015A,GLADE ROAD,Bartow County,2010,Bartow County,N/A,N/A,N/A,TBD,AT BUCKHORN TRAIL,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$0,000","$0,000","$700,360","$0,000","$180,000","$500,000","$1,380,360"
BT-015A,GLADE ROAD,Bartow County,2010,Bartow County,N/A,N/A,N/A,TBD,AT BUCKHORN TRAIL,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,  ,2009,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$500,000","$500,000","$700,360","$0,000","$180,000","$500,000","$1,380,360"
BT-015A,GLADE ROAD,Bartow County,2010,Bartow County,N/A,N/A,N/A,TBD,AT BUCKHORN TRAIL,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,STP - Urban (>200K) (ARC),"$700,360","$0,000","$180,000","$0,000","$880,360","$700,360","$0,000","$180,000","$500,000","$1,380,360"
BT-027A,SR 113/OLD ALABAMA ROAD,Bartow County,2010,GDOT,0,2,1.2,0000291,FROM RED TOP MOUNTAIN ROAD AT I-75 TO EAST OF SR 293 AT CSX RAIL LINE,Under Contract,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2005,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$16,780,000","$4,195,000","$0,000","$0,000","$20,975,000"
BT-027A,SR 113/OLD ALABAMA ROAD,Bartow County,2010,GDOT,0,2,1.2,0000291,FROM RED TOP MOUNTAIN ROAD AT I-75 TO EAST OF SR 293 AT CSX RAIL LINE,Under Contract,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,AUTH,2007,STP - Statewide Flexible (GDOT),"$16,780,000","$4,195,000","$0,000","$0,000","$20,975,000","$16,780,000","$4,195,000","$0,000","$0,000","$20,975,000"
CH-003,SR 92,Cherokee County,2010,GDOT,2,4,4.7,620920-,FROM WEST OF WADE GREEN ROAD TO CHEROKEE TRAIL,Under Contract,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,National Highway System,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
CH-003,SR 92,Cherokee County,2010,GDOT,2,4,4.7,620920-,FROM WEST OF WADE GREEN ROAD TO CHEROKEE TRAIL,Under Contract,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,AUTH,National Highway System,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
CH-003,SR 92,Cherokee County,2010,GDOT,2,4,4.7,620920-,FROM WEST OF WADE GREEN ROAD TO CHEROKEE TRAIL,Under Contract,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,AUTH,2006,National Highway System,"$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000","$0,000"
CH-004,SR 92,Cherokee County,2010,GDOT,2,4,4.5,620940-,FROM I-75 NORTH TO WADE GREEN ROAD,Under Contract,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,National Highway System,"$0,000","$0,000","$0,000","$0,000","$0,000","$23,846,400","$5,961,600","$0,000","$0,000","$29,808,000"
CH-004,SR 92,Cherokee County,2010,GDOT,2,4,4.5,620940-,FROM I-75 NORTH TO WADE GREEN ROAD,Under Contract,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,AUTH,2007,National Highway System,"$23,846,400","$5,961,600","$0,000","$0,000","$29,808,000","$23,846,400","$5,961,600","$0,000","$0,000","$29,808,000"
CH-010A1,BELLS FERRY ROAD TRAFFIC SIGNAL UPGRADES,Cherokee County,2010,Cherokee County,N/A,N/A,5,0006792,FROM BELLS FERRY PLACE TO VICTORIA ROAD,Programmed,ITS-Other,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Congestion Mitigation and Air Quality,"$264,800","$0,000","$66,200","$0,000","$331,000","$264,800","$0,000","$66,200","$0,000","$331,000"
CH-010A2,BELLS FERRY ROAD: SEGMENT 1,Cherokee County,2020,Cherokee County,2,4,3.0,630977-,FROM SOUTHFORK WAY TO LITTLE RIVER NORTH OF NORTH VICTORIA ROAD,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$14,406,400","$3,601,600","$38,788,000","$0,000","$56,796,000"
CH-010A2,BELLS FERRY ROAD: SEGMENT 1,Cherokee County,2020,Cherokee County,2,4,3.0,630977-,FROM SOUTHFORK WAY TO LITTLE RIVER NORTH OF NORTH VICTORIA ROAD,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2012,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$38,788,000","$0,000","$38,788,000","$14,406,400","$3,601,600","$38,788,000","$0,000","$56,796,000"
CH-010A2,BELLS FERRY ROAD: SEGMENT 1,Cherokee County,2020,Cherokee County,2,4,3.0,630977-,FROM SOUTHFORK WAY TO LITTLE RIVER NORTH OF NORTH VICTORIA ROAD,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$14,406,400","$3,601,600","$0,000","$0,000","$18,008,000","$14,406,400","$3,601,600","$38,788,000","$0,000","$56,796,000"
CH-010B,BELLS FERRY ROAD: SEGMENT 2,Cherokee County,2020,GDOT,2,4,N/A,630975-,AT LITTLE RIVER,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$5,758,600","$1,464,400","$2,000,000","$0,000","$9,223,000"
CH-010B,BELLS FERRY ROAD: SEGMENT 2,Cherokee County,2020,GDOT,2,4,N/A,630975-,AT LITTLE RIVER,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2011,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$2,000,000","$0,000","$2,000,000","$5,758,600","$1,464,400","$2,000,000","$0,000","$9,223,000"
CH-010B,BELLS FERRY ROAD: SEGMENT 2,Cherokee County,2020,GDOT,2,4,N/A,630975-,AT LITTLE RIVER,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$5,758,600","$1,464,400","$2,000,000","$0,000","$9,223,000"
CH-010B,BELLS FERRY ROAD: SEGMENT 2,Cherokee County,2020,GDOT,2,4,N/A,630975-,AT LITTLE RIVER,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$5,758,600","$1,464,400","$0,000","$0,000","$7,223,000","$5,758,600","$1,464,400","$2,000,000","$0,000","$9,223,000"
CH-010C,BELLS FERRY ROAD: SEGMENT 3,Cherokee County,2030,Cherokee County,2,4,2.2,642260-,FROM LITTLE RIVER TO NORTH OF SIXES ROAD,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,2011,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$882,000","$0,000","$882,000","$0,000","$0,000","$46,792,556","$0,000","$46,792,556"
CH-010C,BELLS FERRY ROAD: SEGMENT 3,Cherokee County,2030,Cherokee County,2,4,2.2,642260-,FROM LITTLE RIVER TO NORTH OF SIXES ROAD,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$33,132,956","$0,000","$33,132,956","$0,000","$0,000","$46,792,556","$0,000","$46,792,556"
CH-010C,BELLS FERRY ROAD: SEGMENT 3,Cherokee County,2030,Cherokee County,2,4,2.2,642260-,FROM LITTLE RIVER TO NORTH OF SIXES ROAD,Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$12,777,600","$0,000","$12,777,600","$0,000","$0,000","$46,792,556","$0,000","$46,792,556"
CH-020A1,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Cherokee County,2010,GDOT,2,4,9.3,632790-,FROM I-575 TO SCOTT ROAD AND TRUCK PASSING LANES FROM SCOTT ROAD TO GREENWOOD COURT,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$18,005,600","$4,501,400","$0,000","$0,000","$22,507,000"
CH-020A1,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Cherokee County,2010,GDOT,2,4,9.3,632790-,FROM I-575 TO SCOTT ROAD AND TRUCK PASSING LANES FROM SCOTT ROAD TO GREENWOOD COURT,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2006,STP - Statewide Flexible (GDOT),"$5,895,200","$1,473,800","$0,000","$0,000","$7,369,000","$18,005,600","$4,501,400","$0,000","$0,000","$22,507,000"
CH-020A1,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Cherokee County,2010,GDOT,2,4,9.3,632790-,FROM I-575 TO SCOTT ROAD AND TRUCK PASSING LANES FROM SCOTT ROAD TO GREENWOOD COURT,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,STP - Statewide Flexible (GDOT),"$12,110,400","$3,027,600","$0,000","$0,000","$15,138,000","$18,005,600","$4,501,400","$0,000","$0,000","$22,507,000"
CH-020B,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Cherokee County,2030,GDOT,2,4,7.3,0003681,FROM SCOTT ROAD TO SR 369 (HIGHTOWER ROAD),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2006,SAFETEA-LU Earmark,"$2,000,000","$500,000","$0,000","$0,000","$2,500,000","$65,648,000","$16,412,000","$0,000","$0,000","$82,060,000"
CH-020B,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Cherokee County,2030,GDOT,2,4,7.3,0003681,FROM SCOTT ROAD TO SR 369 (HIGHTOWER ROAD),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2010,SAFETEA-LU Earmark,"$800,000","$200,000","$0,000","$0,000","$1,000,000","$65,648,000","$16,412,000","$0,000","$0,000","$82,060,000"
CH-020B,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Cherokee County,2030,GDOT,2,4,7.3,0003681,FROM SCOTT ROAD TO SR 369 (HIGHTOWER ROAD),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$35,200,000","$8,800,000","$0,000","$0,000","$44,000,000","$65,648,000","$16,412,000","$0,000","$0,000","$82,060,000"
CH-020B,METRO ARTERIAL CONNECTOR - SR 20 (CUMMING HIGHWAY) WIDENING,Cherokee County,2030,GDOT,2,4,7.3,0003681,FROM SCOTT ROAD TO SR 369 (HIGHTOWER ROAD),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$27,648,000","$6,912,000","$0,000","$0,000","$34,560,000","$65,648,000","$16,412,000","$0,000","$0,000","$82,060,000"
CH-140D1,SR 140 (HICKORY FLAT HIGHWAY),Cherokee County,2010,GDOT,N/A,N/A,N/A,632855-,AT MAULDIN LANE AND UNIVETER ROAD,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$240,000","$60,000","$0,000","$0,000","$300,000"
CH-140D1,SR 140 (HICKORY FLAT HIGHWAY),Cherokee County,2010,GDOT,N/A,N/A,N/A,632855-,AT MAULDIN LANE AND UNIVETER ROAD,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,AUTH,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$240,000","$60,000","$0,000","$0,000","$300,000"
CH-140D1,SR 140 (HICKORY FLAT HIGHWAY),Cherokee County,2010,GDOT,N/A,N/A,N/A,632855-,AT MAULDIN LANE AND UNIVETER ROAD,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2006,STP - Urban (>200K) (ARC),"$240,000","$60,000","$0,000","$0,000","$300,000","$240,000","$60,000","$0,000","$0,000","$300,000"
CH-140E1,SR 140 (HICKORY FLAT HIGHWAY),Cherokee County,2010,GDOT,N/A,N/A,N/A,632850-,AT BATESVILLE ROAD AND HICKORY STREET,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,172,000","$293,000","$0,000","$0,000","$1,465,000"
CH-140E1,SR 140 (HICKORY FLAT HIGHWAY),Cherokee County,2010,GDOT,N/A,N/A,N/A,632850-,AT BATESVILLE ROAD AND HICKORY STREET,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2005,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,172,000","$293,000","$0,000","$0,000","$1,465,000"
CH-140E1,SR 140 (HICKORY FLAT HIGHWAY),Cherokee County,2010,GDOT,N/A,N/A,N/A,632850-,AT BATESVILLE ROAD AND HICKORY STREET,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2006,STP - Urban (>200K) (ARC),"$1,172,000","$293,000","$0,000","$0,000","$1,465,000","$1,172,000","$293,000","$0,000","$0,000","$1,465,000"
CH-140E2,SR 140 (HICKORY FLAT HIGHWAY),Cherokee County,2010,GDOT,N/A,N/A,N/A,632845-,AT SUGAR PIKE ROAD,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$62,000","$248,000","$0,000","$0,000","$310,000"
CH-140E2,SR 140 (HICKORY FLAT HIGHWAY),Cherokee County,2010,GDOT,N/A,N/A,N/A,632845-,AT SUGAR PIKE ROAD,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,AUTH,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$62,000","$248,000","$0,000","$0,000","$310,000"
CH-140E2,SR 140 (HICKORY FLAT HIGHWAY),Cherokee County,2010,GDOT,N/A,N/A,N/A,632845-,AT SUGAR PIKE ROAD,Under Contract,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2006,STP - Urban (>200K) (ARC),"$62,000","$248,000","$0,000","$0,000","$310,000","$62,000","$248,000","$0,000","$0,000","$310,000"
CH-140F,SR 140 (HICKORY FLAT HIGHWAY): SEGMENT 6,Cherokee County,2010,GDOT,2,2,1.6,632840-,FROM MOUNTAIN ROAD / EARNEY ROAD TO ARNOLD MILL ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,AUTH,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,752,800","$438,200","$0,000","$0,000","$2,191,000"
CH-140F,SR 140 (HICKORY FLAT HIGHWAY): SEGMENT 6,Cherokee County,2010,GDOT,2,2,1.6,632840-,FROM MOUNTAIN ROAD / EARNEY ROAD TO ARNOLD MILL ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2005,STP - Urban (>200K) (ARC),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,752,800","$438,200","$0,000","$0,000","$2,191,000"
CH-140F,SR 140 (HICKORY FLAT HIGHWAY): SEGMENT 6,Cherokee County,2010,GDOT,2,2,1.6,632840-,FROM MOUNTAIN ROAD / EARNEY ROAD TO ARNOLD MILL ROAD,Programmed,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Congestion Mitigation and Air Quality,"$1,752,800","$438,200","$0,000","$0,000","$2,191,000","$1,752,800","$438,200","$0,000","$0,000","$2,191,000"
CH-189,SIXES ROAD,Cherokee County,2020,GDOT,2,4,N/A,0006041,AT I-575,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2007,National Highway System,"$600,000","$150,000","$0,000","$0,000","$750,000","$14,221,468","$3,555,347","$0,000","$0,000","$17,776,815"
CH-189,SIXES ROAD,Cherokee County,2020,GDOT,2,4,N/A,0006041,AT I-575,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,2009,National Highway System,"$2,320,880","$580,200","$0,000","$0,000","$2,901,080","$14,221,468","$3,555,347","$0,000","$0,000","$17,776,815"
CH-189,SIXES ROAD,Cherokee County,2020,GDOT,2,4,N/A,0006041,AT I-575,Programmed,Bridge Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$11,300,588","$2,825,147","$0,000","$0,000","$14,125,735","$14,221,468","$3,555,347","$0,000","$0,000","$17,776,815"
CH-190,SIXES ROAD,Cherokee County,2010,Cherokee County,2,4,0.3,0002637,FROM I-575 TO OLD SR 5 (HOLLY SPRINGS PARKWAY),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2003,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$100,000","$0,000","$100,000","$1,660,000","$415,000","$300,000","$0,000","$2,375,000"
CH-190,SIXES ROAD,Cherokee County,2010,Cherokee County,2,4,0.3,0002637,FROM I-575 TO OLD SR 5 (HOLLY SPRINGS PARKWAY),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,2005,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$200,000","$0,000","$200,000","$1,660,000","$415,000","$300,000","$0,000","$2,375,000"
CH-190,SIXES ROAD,Cherokee County,2010,Cherokee County,2,4,0.3,0002637,FROM I-575 TO OLD SR 5 (HOLLY SPRINGS PARKWAY),Programmed,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,AUTH,2008,STP - Urban (>200K) (ARC),"$1,660,000","$415,000","$0,000","$0,000","$2,075,000","$1,660,000","$415,000","$300,000","$0,000","$2,375,000"
CH-199,HOWELL BRIDGE ROAD,Cherokee County,2010,Cherokee County,2,2,N/A,671951-,AT SHARP MOUNTAIN CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2007,Bridge (Off-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,628,294","$407,074","$0,000","$0,000","$2,035,368"
CH-199,HOWELL BRIDGE ROAD,Cherokee County,2010,Cherokee County,2,2,N/A,671951-,AT SHARP MOUNTAIN CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2007,Bridge (Off-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$1,628,294","$407,074","$0,000","$0,000","$2,035,368"
CH-199,HOWELL BRIDGE ROAD,Cherokee County,2010,Cherokee County,2,2,N/A,671951-,AT SHARP MOUNTAIN CREEK,Programmed,Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2009,Bridge (Off-System),"$1,628,294","$407,074","$0,000","$0,000","$2,035,368","$1,628,294","$407,074","$0,000","$0,000","$2,035,368"
