ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-H-400,SR 400 MANAGED LANES,Multi-County,2020,GDOT,0,4,16.9,0001757,FROM I-285 TO MCFARLAND ROAD IN FORSYTH COUNTY,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,PE,  ,2009,Interstate Maintenance,"$10,457,100","$1,161,900","$0,000","$0,000","$11,619,000","$11,257,100","$1,361,900","$0,000","$265,000,000","$277,619,000"
AR-H-400,SR 400 MANAGED LANES,Multi-County,2020,GDOT,0,4,16.9,0001757,FROM I-285 TO MCFARLAND ROAD IN FORSYTH COUNTY,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,PE,  ,2009,SAFETEA-LU Earmark,"$800,000","$200,000","$0,000","$0,000","$1,000,000","$11,257,100","$1,361,900","$0,000","$265,000,000","$277,619,000"
AR-H-400,SR 400 MANAGED LANES,Multi-County,2020,GDOT,0,4,16.9,0001757,FROM I-285 TO MCFARLAND ROAD IN FORSYTH COUNTY,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Toll Revenue Bonds,"$0,000","$0,000","$0,000","$60,000,000","$60,000,000","$11,257,100","$1,361,900","$0,000","$265,000,000","$277,619,000"
AR-H-400,SR 400 MANAGED LANES,Multi-County,2020,GDOT,0,4,16.9,0001757,FROM I-285 TO MCFARLAND ROAD IN FORSYTH COUNTY,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,Toll Revenue Bonds,"$0,000","$0,000","$0,000","$205,000,000","$205,000,000","$11,257,100","$1,361,900","$0,000","$265,000,000","$277,619,000"
AR-H-600,I-75/85 BRIDGE AND MANAGED LANES INTERCHANGE,City of Atlanta,2020,GDOT,N/A,N/A,0.5,0001792,AT 15TH STREET IN CITY OF ATLANTA,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,PE,AUTH,2005,National Highway System,"$0,000","$0,000","$0,000","$0,000","$0,000","$95,938,400","$23,984,600","$0,000","$0,000","$119,923,000"
AR-H-600,I-75/85 BRIDGE AND MANAGED LANES INTERCHANGE,City of Atlanta,2020,GDOT,N/A,N/A,0.5,0001792,AT 15TH STREET IN CITY OF ATLANTA,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$46,663,200","$11,665,800","$0,000","$0,000","$58,329,000","$95,938,400","$23,984,600","$0,000","$0,000","$119,923,000"
AR-H-600,I-75/85 BRIDGE AND MANAGED LANES INTERCHANGE,City of Atlanta,2020,GDOT,N/A,N/A,0.5,0001792,AT 15TH STREET IN CITY OF ATLANTA,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$49,275,200","$12,318,800","$0,000","$0,000","$61,594,000","$95,938,400","$23,984,600","$0,000","$0,000","$119,923,000"
AR-H-900,I-285 NORTH,Fulton County (North),2030,GDOT,N/A,N/A,N/A,0000784,AT SR 400 MANAGED LANES INTERCHANGE - INCLUDING COLLECTOR/DISTRIBUTOR SYSTEM,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,PE,AUTH,2006,National Highway System,"$3,200,000","$800,000","$0,000","$0,000","$4,000,000","$652,271,640","$163,067,910","$0,000","$15,000,000","$830,339,550"
AR-H-900,I-285 NORTH,Fulton County (North),2030,GDOT,N/A,N/A,N/A,0000784,AT SR 400 MANAGED LANES INTERCHANGE - INCLUDING COLLECTOR/DISTRIBUTOR SYSTEM,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,PE,AUTH,2006,High Priority Projects from TEA-21,"$800,000","$200,000","$0,000","$0,000","$1,000,000","$652,271,640","$163,067,910","$0,000","$15,000,000","$830,339,550"
AR-H-900,I-285 NORTH,Fulton County (North),2030,GDOT,N/A,N/A,N/A,0000784,AT SR 400 MANAGED LANES INTERCHANGE - INCLUDING COLLECTOR/DISTRIBUTOR SYSTEM,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,PE,  ,2009,National Highway System,"$8,000,000","$2,000,000","$0,000","$0,000","$10,000,000","$652,271,640","$163,067,910","$0,000","$15,000,000","$830,339,550"
AR-H-900,I-285 NORTH,Fulton County (North),2030,GDOT,N/A,N/A,N/A,0000784,AT SR 400 MANAGED LANES INTERCHANGE - INCLUDING COLLECTOR/DISTRIBUTOR SYSTEM,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,PE,  ,2009,SAFETEA-LU Earmark,"$437,240","$109,310","$0,000","$0,000","$546,550","$652,271,640","$163,067,910","$0,000","$15,000,000","$830,339,550"
AR-H-900,I-285 NORTH,Fulton County (North),2030,GDOT,N/A,N/A,N/A,0000784,AT SR 400 MANAGED LANES INTERCHANGE - INCLUDING COLLECTOR/DISTRIBUTOR SYSTEM,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$4,000,000","$1,000,000","$0,000","$0,000","$5,000,000","$652,271,640","$163,067,910","$0,000","$15,000,000","$830,339,550"
AR-H-900,I-285 NORTH,Fulton County (North),2030,GDOT,N/A,N/A,N/A,0000784,AT SR 400 MANAGED LANES INTERCHANGE - INCLUDING COLLECTOR/DISTRIBUTOR SYSTEM,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$104,460,000","$26,115,000","$0,000","$0,000","$130,575,000","$652,271,640","$163,067,910","$0,000","$15,000,000","$830,339,550"
AR-H-900,I-285 NORTH,Fulton County (North),2030,GDOT,N/A,N/A,N/A,0000784,AT SR 400 MANAGED LANES INTERCHANGE - INCLUDING COLLECTOR/DISTRIBUTOR SYSTEM,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$531,374,400","$132,843,600","$0,000","$0,000","$664,218,000","$652,271,640","$163,067,910","$0,000","$15,000,000","$830,339,550"
AR-H-900,I-285 NORTH,Fulton County (North),2030,GDOT,N/A,N/A,N/A,0000784,AT SR 400 MANAGED LANES INTERCHANGE - INCLUDING COLLECTOR/DISTRIBUTOR SYSTEM,Long Range,Managed Lanes - Auto / Bus,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,Toll Revenue Bonds,"$0,000","$0,000","$0,000","$15,000,000","$15,000,000","$652,271,640","$163,067,910","$0,000","$15,000,000","$830,339,550"
AT-001,US 78/278 (D.L. HOLLOWELL PARKWAY),City of Atlanta,2030,GDOT,2,4,1.2,750780-,FROM HARWELL ROAD TO SR 280 (H.E. HOLMES DRIVE),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,1997,STP - Urban (>200K) (ARC),"$858,000","$0,000","$214,500","$0,000","$1,072,500","$8,698,000","$1,960,000","$29,379,500","$0,000","$40,037,500"
AT-001,US 78/278 (D.L. HOLLOWELL PARKWAY),City of Atlanta,2030,GDOT,2,4,1.2,750780-,FROM HARWELL ROAD TO SR 280 (H.E. HOLMES DRIVE),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$29,165,000","$0,000","$29,165,000","$8,698,000","$1,960,000","$29,379,500","$0,000","$40,037,500"
AT-001,US 78/278 (D.L. HOLLOWELL PARKWAY),City of Atlanta,2030,GDOT,2,4,1.2,750780-,FROM HARWELL ROAD TO SR 280 (H.E. HOLMES DRIVE),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$7,840,000","$1,960,000","$0,000","$0,000","$9,800,000","$8,698,000","$1,960,000","$29,379,500","$0,000","$40,037,500"
AT-005,SR 280 (H.E. HOLMES DRIVE),City of Atlanta,2030,GDOT,2,4,1.4,750105-,FROM I-20 WEST TO US 78/278 (D.L. HOLLOWELL PARKWAY),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2003,STP - Urban (>200K) (ARC),"$454,400","$0,000","$113,600","$0,000","$568,000","$6,406,016","$1,487,904","$5,838,600","$0,000","$13,732,520"
AT-005,SR 280 (H.E. HOLMES DRIVE),City of Atlanta,2030,GDOT,2,4,1.4,750105-,FROM I-20 WEST TO US 78/278 (D.L. HOLLOWELL PARKWAY),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$5,725,000","$0,000","$5,725,000","$6,406,016","$1,487,904","$5,838,600","$0,000","$13,732,520"
AT-005,SR 280 (H.E. HOLMES DRIVE),City of Atlanta,2030,GDOT,2,4,1.4,750105-,FROM I-20 WEST TO US 78/278 (D.L. HOLLOWELL PARKWAY),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$5,951,616","$1,487,904","$0,000","$0,000","$7,439,520","$6,406,016","$1,487,904","$5,838,600","$0,000","$13,732,520"
AT-012,US 41 (NORTHSIDE PARKWAY),City of Atlanta,2030,GDOT,4,6,1.2,720125-,FROM PACES MILL ROAD TO MOUNT PARAN ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$22,675,200","$5,668,800","$0,000","$0,000","$28,344,000"
AT-012,US 41 (NORTHSIDE PARKWAY),City of Atlanta,2030,GDOT,4,6,1.2,720125-,FROM PACES MILL ROAD TO MOUNT PARAN ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,AUTH,AUTH,Bridge (On-System),"$0,000","$0,000","$0,000","$0,000","$0,000","$22,675,200","$5,668,800","$0,000","$0,000","$28,344,000"
AT-012,US 41 (NORTHSIDE PARKWAY),City of Atlanta,2030,GDOT,4,6,1.2,720125-,FROM PACES MILL ROAD TO MOUNT PARAN ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$6,678,400","$1,669,600","$0,000","$0,000","$8,348,000","$22,675,200","$5,668,800","$0,000","$0,000","$28,344,000"
AT-012,US 41 (NORTHSIDE PARKWAY),City of Atlanta,2030,GDOT,4,6,1.2,720125-,FROM PACES MILL ROAD TO MOUNT PARAN ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$15,996,800","$3,999,200","$0,000","$0,000","$19,996,000","$22,675,200","$5,668,800","$0,000","$0,000","$28,344,000"
AT-032,SR 154/166 (CAMPBELLTON ROAD),City of Atlanta,2030,GDOT,2,4,2.5,721410-,FROM ENON ROAD TO EAST BARGE RD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$800,000","$200,000","$0,000","$0,000","$1,000,000","$12,980,000","$3,245,000","$0,000","$0,000","$16,225,000"
AT-032,SR 154/166 (CAMPBELLTON ROAD),City of Atlanta,2030,GDOT,2,4,2.5,721410-,FROM ENON ROAD TO EAST BARGE RD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$1,076,000","$269,000","$0,000","$0,000","$1,345,000","$12,980,000","$3,245,000","$0,000","$0,000","$16,225,000"
AT-032,SR 154/166 (CAMPBELLTON ROAD),City of Atlanta,2030,GDOT,2,4,2.5,721410-,FROM ENON ROAD TO EAST BARGE RD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$11,104,000","$2,776,000","$0,000","$0,000","$13,880,000","$12,980,000","$3,245,000","$0,000","$0,000","$16,225,000"
AT-110,BARGE ROAD / GREENBRIAR PARKWAY CONNECTOR,City of Atlanta,2020,City of Atlanta,0,2,0.5,N/A,FROM BARGE ROAD TO GREENBRIAR ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$372,000","$0,000","$372,000","$0,000","$0,000","$5,370,000","$0,000","$5,370,000"
AT-110,BARGE ROAD / GREENBRIAR PARKWAY CONNECTOR,City of Atlanta,2020,City of Atlanta,0,2,0.5,N/A,FROM BARGE ROAD TO GREENBRIAR ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,275,000","$0,000","$1,275,000","$0,000","$0,000","$5,370,000","$0,000","$5,370,000"
AT-110,BARGE ROAD / GREENBRIAR PARKWAY CONNECTOR,City of Atlanta,2020,City of Atlanta,0,2,0.5,N/A,FROM BARGE ROAD TO GREENBRIAR ROAD,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$3,723,000","$0,000","$3,723,000","$0,000","$0,000","$5,370,000","$0,000","$5,370,000"
AT-112,STONE HOGAN CONNECTOR EXTENSION,City of Atlanta,2020,City of Atlanta,0,4,0.5,N/A,FROM STONE ROAD TO NORTH DESERT DRIVE,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$372,000","$0,000","$372,000","$0,000","$0,000","$7,067,000","$0,000","$7,067,000"
AT-112,STONE HOGAN CONNECTOR EXTENSION,City of Atlanta,2020,City of Atlanta,0,4,0.5,N/A,FROM STONE ROAD TO NORTH DESERT DRIVE,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,275,000","$0,000","$1,275,000","$0,000","$0,000","$7,067,000","$0,000","$7,067,000"
AT-112,STONE HOGAN CONNECTOR EXTENSION,City of Atlanta,2020,City of Atlanta,0,4,0.5,N/A,FROM STONE ROAD TO NORTH DESERT DRIVE,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$5,420,000","$0,000","$5,420,000","$0,000","$0,000","$7,067,000","$0,000","$7,067,000"
AT-158,SOUTHSIDE INDUSTRIAL PARKWAY,City of Atlanta,2020,City of Atlanta,2,4,0.9,N/A,FROM US 19/41 (CROWN ROAD) TO RUBY HARPER PARKWAY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$500,000","$0,000","$500,000","$0,000","$0,000","$6,040,800","$0,000","$6,040,800"
AT-158,SOUTHSIDE INDUSTRIAL PARKWAY,City of Atlanta,2020,City of Atlanta,2,4,0.9,N/A,FROM US 19/41 (CROWN ROAD) TO RUBY HARPER PARKWAY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,000,000","$0,000","$1,000,000","$0,000","$0,000","$6,040,800","$0,000","$6,040,800"
AT-158,SOUTHSIDE INDUSTRIAL PARKWAY,City of Atlanta,2020,City of Atlanta,2,4,0.9,N/A,FROM US 19/41 (CROWN ROAD) TO RUBY HARPER PARKWAY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$4,540,800","$0,000","$4,540,800","$0,000","$0,000","$6,040,800","$0,000","$6,040,800"
AT-175,UNIVERSITY AVENUE,City of Atlanta,2030,City of Atlanta,3,4,1.2,0002641,FROM US 19/41 (METROPOLITAN PARKWAY) TO SR 54 (MCDONOUGH BOULEVARD),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$500,000","$0,000","$500,000","$13,120,000","$0,000","$4,780,000","$0,000","$17,900,000"
AT-175,UNIVERSITY AVENUE,City of Atlanta,2030,City of Atlanta,3,4,1.2,0002641,FROM US 19/41 (METROPOLITAN PARKWAY) TO SR 54 (MCDONOUGH BOULEVARD),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$1,000,000","$0,000","$1,000,000","$13,120,000","$0,000","$4,780,000","$0,000","$17,900,000"
AT-175,UNIVERSITY AVENUE,City of Atlanta,2030,City of Atlanta,3,4,1.2,0002641,FROM US 19/41 (METROPOLITAN PARKWAY) TO SR 54 (MCDONOUGH BOULEVARD),Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$13,120,000","$0,000","$3,280,000","$0,000","$16,400,000","$13,120,000","$0,000","$4,780,000","$0,000","$17,900,000"
AT-218,US 19 (PEACHTREE STREET),City of Atlanta,2010,GDOT,4,4,0.2,0004627,AT WEST PEACHTREE STREET AND BEVERLY ROAD,Road OPS Lump Sum,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2004,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$620,800","$155,200","$0,000","$0,000","$776,000"
AT-218,US 19 (PEACHTREE STREET),City of Atlanta,2010,GDOT,4,4,0.2,0004627,AT WEST PEACHTREE STREET AND BEVERLY ROAD,Road OPS Lump Sum,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),ROW,AUTH,2004,STP - Statewide Flexible (GDOT),"$0,000","$0,000","$0,000","$0,000","$0,000","$620,800","$155,200","$0,000","$0,000","$776,000"
AT-218,US 19 (PEACHTREE STREET),City of Atlanta,2010,GDOT,4,4,0.2,0004627,AT WEST PEACHTREE STREET AND BEVERLY ROAD,Road OPS Lump Sum,Roadway Operational Upgrades,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$620,800","$155,200","$0,000","$0,000","$776,000","$620,800","$155,200","$0,000","$0,000","$776,000"
AT-AR-212B,I-85 NORTH,City of Atlanta,2020,GDOT,N/A,N/A,N/A,762380-,AT SR 400 - ADDITIONAL DIRECTIONAL RAMPS,Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,National Highway System,"$0,000","$0,000","$0,000","$0,000","$0,000","$17,976,000","$4,494,000","$0,000","$0,000","$22,470,000"
AT-AR-212B,I-85 NORTH,City of Atlanta,2020,GDOT,N/A,N/A,N/A,762380-,AT SR 400 - ADDITIONAL DIRECTIONAL RAMPS,Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$17,976,000","$4,494,000","$0,000","$0,000","$22,470,000","$17,976,000","$4,494,000","$0,000","$0,000","$22,470,000"
AT-AR-214,I-285 WEST COLLECTOR/DISTRIBUTOR LANES,City of Atlanta,2030,GDOT,0,6,2.5,713690-,FROM I-20 WEST TO SR 70 (BOLTON ROAD),Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,National Highway System,"$0,000","$0,000","$0,000","$0,000","$0,000","$32,033,600","$8,008,400","$0,000","$0,000","$40,042,000"
AT-AR-214,I-285 WEST COLLECTOR/DISTRIBUTOR LANES,City of Atlanta,2030,GDOT,0,6,2.5,713690-,FROM I-20 WEST TO SR 70 (BOLTON ROAD),Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$13,633,600","$3,408,400","$0,000","$0,000","$17,042,000","$32,033,600","$8,008,400","$0,000","$0,000","$40,042,000"
AT-AR-214,I-285 WEST COLLECTOR/DISTRIBUTOR LANES,City of Atlanta,2030,GDOT,0,6,2.5,713690-,FROM I-20 WEST TO SR 70 (BOLTON ROAD),Long Range,Interchange Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$18,400,000","$4,600,000","$0,000","$0,000","$23,000,000","$32,033,600","$8,008,400","$0,000","$0,000","$40,042,000"
AT-AR-302,SR 166 (LANGFORD PARKWAY),City of Atlanta,2030,GDOT,N/A,N/A,N/A,721810-,AT GREENBRIAR PARKWAY / CAMPBELLTON ROAD,Long Range,Interchange Upgrade,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,National Highway System,"$0,000","$0,000","$0,000","$0,000","$0,000","$24,640,000","$6,160,000","$0,000","$0,000","$30,800,000"
AT-AR-302,SR 166 (LANGFORD PARKWAY),City of Atlanta,2030,GDOT,N/A,N/A,N/A,721810-,AT GREENBRIAR PARKWAY / CAMPBELLTON ROAD,Long Range,Interchange Upgrade,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$8,640,000","$2,160,000","$0,000","$0,000","$10,800,000","$24,640,000","$6,160,000","$0,000","$0,000","$30,800,000"
AT-AR-302,SR 166 (LANGFORD PARKWAY),City of Atlanta,2030,GDOT,N/A,N/A,N/A,721810-,AT GREENBRIAR PARKWAY / CAMPBELLTON ROAD,Long Range,Interchange Upgrade,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$16,000,000","$4,000,000","$0,000","$0,000","$20,000,000","$24,640,000","$6,160,000","$0,000","$0,000","$30,800,000"
BA-004,6TH STREET GRADE SEPARATION IN CITY OF AUBURN,Barrow County,2020,GDOT,N/A,N/A,0.4,0001816,AT CSX RAIL LINE,Long Range,Bridge Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$528,000","$0,000","$528,000","$4,224,000","$1,056,000","$1,028,000","$0,000","$6,308,000"
BA-004,6TH STREET GRADE SEPARATION IN CITY OF AUBURN,Barrow County,2020,GDOT,N/A,N/A,0.4,0001816,AT CSX RAIL LINE,Long Range,Bridge Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$500,000","$0,000","$500,000","$4,224,000","$1,056,000","$1,028,000","$0,000","$6,308,000"
BA-004,6TH STREET GRADE SEPARATION IN CITY OF AUBURN,Barrow County,2020,GDOT,N/A,N/A,0.4,0001816,AT CSX RAIL LINE,Long Range,Bridge Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$4,224,000","$1,056,000","$0,000","$0,000","$5,280,000","$4,224,000","$1,056,000","$1,028,000","$0,000","$6,308,000"
BA-005,WINDER WEST BYPASS,Barrow County,2020,GDOT,0,4,5.9,0006327,FROM 0.18 MILES SOUTH OF SR 316 NEAR INTERSECTION WITH TOM MILLER ROAD TO SR 211 (THOMPSON MILL ROAD) - INCLUDES INTERCHANGE AT SR 316,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,2007,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$0,000","$2,600,000","$2,600,000","$31,504,000","$7,876,000","$44,452,000","$2,600,000","$86,432,000"
BA-005,WINDER WEST BYPASS,Barrow County,2020,GDOT,0,4,5.9,0006327,FROM 0.18 MILES SOUTH OF SR 316 NEAR INTERSECTION WITH TOM MILLER ROAD TO SR 211 (THOMPSON MILL ROAD) - INCLUDES INTERCHANGE AT SR 316,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2014-2020,Local Jurisdiction/Municipality Funds,"$0,000","$0,000","$44,452,000","$0,000","$44,452,000","$31,504,000","$7,876,000","$44,452,000","$2,600,000","$86,432,000"
BA-005,WINDER WEST BYPASS,Barrow County,2020,GDOT,0,4,5.9,0006327,FROM 0.18 MILES SOUTH OF SR 316 NEAR INTERSECTION WITH TOM MILLER ROAD TO SR 211 (THOMPSON MILL ROAD) - INCLUDES INTERCHANGE AT SR 316,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$31,504,000","$7,876,000","$0,000","$0,000","$39,380,000","$31,504,000","$7,876,000","$44,452,000","$2,600,000","$86,432,000"
BA-008,I-85 NORTH,Barrow County,2020,GDOT,4,6,3.3,110620-,FROM SR 211 IN BARROW COUNTY TO SR 53 IN JACKSON COUNTY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,GRV BONDS (GARVEE Bond Program),"$0,000","$0,000","$0,000","$0,000","$0,000","$28,686,400","$7,171,600","$0,000","$0,000","$35,858,000"
BA-008,I-85 NORTH,Barrow County,2020,GDOT,4,6,3.3,110620-,FROM SR 211 IN BARROW COUNTY TO SR 53 IN JACKSON COUNTY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,AUTH,AUTH,National Highway System,"$0,000","$0,000","$0,000","$0,000","$0,000","$28,686,400","$7,171,600","$0,000","$0,000","$35,858,000"
BA-008,I-85 NORTH,Barrow County,2020,GDOT,4,6,3.3,110620-,FROM SR 211 IN BARROW COUNTY TO SR 53 IN JACKSON COUNTY,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,CST,  ,LR 2014-2020,General Federal Aid - 2014-2030,"$28,686,400","$7,171,600","$0,000","$0,000","$35,858,000","$28,686,400","$7,171,600","$0,000","$0,000","$35,858,000"
BA-013,SR 211,Barrow County,2030,GDOT,2,4,6.5,0007830,FROM GWINNETT COUNTY LINE TO INTERSECTION WITH PROPOSED WINDER WEST BYPASS NEAR CEDAR CREEK,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,PE,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$2,456,000","$614,000","$0,000","$0,000","$3,070,000","$38,448,000","$9,612,000","$0,000","$0,000","$48,060,000"
BA-013,SR 211,Barrow County,2030,GDOT,2,4,6.5,0007830,FROM GWINNETT COUNTY LINE TO INTERSECTION WITH PROPOSED WINDER WEST BYPASS NEAR CEDAR CREEK,Long Range,General Purpose Roadway Capacity,In the Region's Air Quality Conformity Analysis,ROW,  ,LR 2021-2030,General Federal Aid - 2014-2030,"$7,992,000","$1,998,000","$0,000","$0,000","$9,990,000","$38,448,000","$9,612,000","$0,000","$0,000","$48,060,000"
