ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-5307-BA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARROW COUNTY,Barrow County,2020,Barrow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$12,092","$0,000","$3,023","$0,000","$15,115","$320,231","$0,000","$80,057","$0,000","$400,288"
AR-5307-BA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARROW COUNTY,Barrow County,2020,Barrow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$34,913","$0,000","$8,728","$0,000","$43,641","$320,231","$0,000","$80,057","$0,000","$400,288"
AR-5307-BA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARROW COUNTY,Barrow County,2020,Barrow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$0,000","$0,000","$0,000","$0,000","$0,000","$320,231","$0,000","$80,057","$0,000","$400,288"
AR-5307-BA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARROW COUNTY,Barrow County,2020,Barrow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,"$39,294","$0,000","$9,823","$0,000","$49,117","$320,231","$0,000","$80,057","$0,000","$400,288"
AR-5307-BA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARROW COUNTY,Barrow County,2020,Barrow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$38,349","$0,000","$9,587","$0,000","$47,936","$320,231","$0,000","$80,057","$0,000","$400,288"
AR-5307-BA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARROW COUNTY,Barrow County,2020,Barrow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$40,000","$0,000","$10,000","$0,000","$50,000","$320,231","$0,000","$80,057","$0,000","$400,288"
AR-5307-BA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARROW COUNTY,Barrow County,2020,Barrow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$40,000","$0,000","$10,000","$0,000","$50,000","$320,231","$0,000","$80,057","$0,000","$400,288"
AR-5307-BA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARROW COUNTY,Barrow County,2020,Barrow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$40,000","$0,000","$10,000","$0,000","$50,000","$320,231","$0,000","$80,057","$0,000","$400,288"
AR-5307-BA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARROW COUNTY,Barrow County,2020,Barrow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$40,000","$0,000","$10,000","$0,000","$50,000","$320,231","$0,000","$80,057","$0,000","$400,288"
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$31,356","$0,000","$7,839","$0,000","$39,195","$308,201","$0,000","$77,050","$0,000","$385,251"
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$10,655","$0,000","$2,664","$0,000","$13,319","$308,201","$0,000","$77,050","$0,000","$385,251"
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$30,765","$0,000","$7,691","$0,000","$38,456","$308,201","$0,000","$77,050","$0,000","$385,251"
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$35,253","$0,000","$8,813","$0,000","$44,066","$308,201","$0,000","$77,050","$0,000","$385,251"
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,"$34,625","$0,000","$8,656","$0,000","$43,281","$308,201","$0,000","$77,050","$0,000","$385,251"
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$25,547","$0,000","$6,387","$0,000","$31,934","$308,201","$0,000","$77,050","$0,000","$385,251"
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$35,000","$0,000","$8,750","$0,000","$43,750","$308,201","$0,000","$77,050","$0,000","$385,251"
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$35,000","$0,000","$8,750","$0,000","$43,750","$308,201","$0,000","$77,050","$0,000","$385,251"
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$35,000","$0,000","$8,750","$0,000","$43,750","$308,201","$0,000","$77,050","$0,000","$385,251"
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$35,000","$0,000","$8,750","$0,000","$43,750","$308,201","$0,000","$77,050","$0,000","$385,251"
AR-5307-CA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CARROLL COUNTY,Carroll County,2020,Carroll County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$73,406","$0,000","$18,352","$0,000","$91,758","$73,406","$0,000","$18,352","$0,000","$91,758"
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$880,000","$0,000","$220,000","$0,000","$1,100,000","$6,028,443","$0,000","$1,507,111","$0,000","$7,535,554"
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$479,601","$0,000","$119,900","$0,000","$599,501","$6,028,443","$0,000","$1,507,111","$0,000","$7,535,554"
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$517,908","$0,000","$129,477","$0,000","$647,385","$6,028,443","$0,000","$1,507,111","$0,000","$7,535,554"
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$540,253","$0,000","$135,063","$0,000","$675,316","$6,028,443","$0,000","$1,507,111","$0,000","$7,535,554"
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,"$530,638","$0,000","$132,660","$0,000","$663,298","$6,028,443","$0,000","$1,507,111","$0,000","$7,535,554"
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$680,043","$0,000","$170,011","$0,000","$850,054","$6,028,443","$0,000","$1,507,111","$0,000","$7,535,554"
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$600,000","$0,000","$150,000","$0,000","$750,000","$6,028,443","$0,000","$1,507,111","$0,000","$7,535,554"
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$600,000","$0,000","$150,000","$0,000","$750,000","$6,028,443","$0,000","$1,507,111","$0,000","$7,535,554"
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$600,000","$0,000","$150,000","$0,000","$750,000","$6,028,443","$0,000","$1,507,111","$0,000","$7,535,554"
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$600,000","$0,000","$150,000","$0,000","$750,000","$6,028,443","$0,000","$1,507,111","$0,000","$7,535,554"
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$3,282,406","$0,000","$820,602","$0,000","$4,103,008","$22,548,108","$0,000","$5,637,027","$0,000","$28,185,135"
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$1,792,888","$0,000","$448,222","$0,000","$2,241,110","$22,548,108","$0,000","$5,637,027","$0,000","$28,185,135"
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$2,177,105","$0,000","$544,276","$0,000","$2,721,381","$22,548,108","$0,000","$5,637,027","$0,000","$28,185,135"
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$2,342,155","$0,000","$585,539","$0,000","$2,927,694","$22,548,108","$0,000","$5,637,027","$0,000","$28,185,135"
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,"$2,100,161","$0,000","$525,040","$0,000","$2,625,201","$22,548,108","$0,000","$5,637,027","$0,000","$28,185,135"
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$1,253,393","$0,000","$313,348","$0,000","$1,566,741","$22,548,108","$0,000","$5,637,027","$0,000","$28,185,135"
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$2,400,000","$0,000","$600,000","$0,000","$3,000,000","$22,548,108","$0,000","$5,637,027","$0,000","$28,185,135"
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$2,400,000","$0,000","$600,000","$0,000","$3,000,000","$22,548,108","$0,000","$5,637,027","$0,000","$28,185,135"
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$2,400,000","$0,000","$600,000","$0,000","$3,000,000","$22,548,108","$0,000","$5,637,027","$0,000","$28,185,135"
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$2,400,000","$0,000","$600,000","$0,000","$3,000,000","$22,548,108","$0,000","$5,637,027","$0,000","$28,185,135"
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$6,093,536","$0,000","$1,523,384","$0,000","$7,616,920","$62,954,312","$0,000","$15,738,577","$0,000","$78,692,889"
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$5,232,813","$0,000","$1,308,203","$0,000","$6,541,016","$62,954,312","$0,000","$15,738,577","$0,000","$78,692,889"
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$6,139,306","$0,000","$1,534,826","$0,000","$7,674,132","$62,954,312","$0,000","$15,738,577","$0,000","$78,692,889"
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$7,031,868","$0,000","$1,757,967","$0,000","$8,789,835","$62,954,312","$0,000","$15,738,577","$0,000","$78,692,889"
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,"$6,839,265","$0,000","$1,709,816","$0,000","$8,549,081","$62,954,312","$0,000","$15,738,577","$0,000","$78,692,889"
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$5,217,524","$0,000","$1,304,381","$0,000","$6,521,905","$62,954,312","$0,000","$15,738,577","$0,000","$78,692,889"
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$6,600,000","$0,000","$1,650,000","$0,000","$8,250,000","$62,954,312","$0,000","$15,738,577","$0,000","$78,692,889"
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$6,600,000","$0,000","$1,650,000","$0,000","$8,250,000","$62,954,312","$0,000","$15,738,577","$0,000","$78,692,889"
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$6,600,000","$0,000","$1,650,000","$0,000","$8,250,000","$62,954,312","$0,000","$15,738,577","$0,000","$78,692,889"
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$6,600,000","$0,000","$1,650,000","$0,000","$8,250,000","$62,954,312","$0,000","$15,738,577","$0,000","$78,692,889"
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$103,426","$0,000","$25,857","$0,000","$129,283","$1,252,648","$0,000","$313,162","$0,000","$1,565,810"
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$87,027","$0,000","$21,757","$0,000","$108,784","$1,252,648","$0,000","$313,162","$0,000","$1,565,810"
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$101,477","$0,000","$25,369","$0,000","$126,846","$1,252,648","$0,000","$313,162","$0,000","$1,565,810"
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$116,281","$0,000","$29,070","$0,000","$145,351","$1,252,648","$0,000","$313,162","$0,000","$1,565,810"
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,"$114,211","$0,000","$28,553","$0,000","$142,764","$1,252,648","$0,000","$313,162","$0,000","$1,565,810"
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$290,226","$0,000","$72,556","$0,000","$362,782","$1,252,648","$0,000","$313,162","$0,000","$1,565,810"
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$110,000","$0,000","$27,500","$0,000","$137,500","$1,252,648","$0,000","$313,162","$0,000","$1,565,810"
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$110,000","$0,000","$27,500","$0,000","$137,500","$1,252,648","$0,000","$313,162","$0,000","$1,565,810"
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$110,000","$0,000","$27,500","$0,000","$137,500","$1,252,648","$0,000","$313,162","$0,000","$1,565,810"
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$110,000","$0,000","$27,500","$0,000","$137,500","$1,252,648","$0,000","$313,162","$0,000","$1,565,810"
AR-5307-DA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DAWSON COUNTY,Dawson County,2020,Dawson County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$13,386","$0,000","$3,347","$0,000","$16,733","$13,386","$0,000","$3,347","$0,000","$16,733"
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$714,197","$0,000","$178,549","$0,000","$892,746","$8,649,800","$0,000","$2,162,450","$0,000","$10,812,250"
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$632,677","$0,000","$158,169","$0,000","$790,846","$8,649,800","$0,000","$2,162,450","$0,000","$10,812,250"
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$717,927","$0,000","$179,482","$0,000","$897,409","$8,649,800","$0,000","$2,162,450","$0,000","$10,812,250"
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$1,131,148","$0,000","$282,787","$0,000","$1,413,935","$8,649,800","$0,000","$2,162,450","$0,000","$10,812,250"
