ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$108,589","$0,000","$27,147","$0,000","$135,736","$2,787,245","$0,000","$696,810","$0,000","$3,484,055"
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$313,526","$0,000","$78,381","$0,000","$391,907","$2,787,245","$0,000","$696,810","$0,000","$3,484,055"
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$0,000","$0,000","$0,000","$0,000","$0,000","$2,787,245","$0,000","$696,810","$0,000","$3,484,055"
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2012,Transit Urbanized Area Formula Program,"$352,869","$0,000","$88,217","$0,000","$441,086","$2,787,245","$0,000","$696,810","$0,000","$3,484,055"
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$332,716","$0,000","$83,179","$0,000","$415,895","$2,787,245","$0,000","$696,810","$0,000","$3,484,055"
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$340,000","$0,000","$85,000","$0,000","$425,000","$2,787,245","$0,000","$696,810","$0,000","$3,484,055"
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$340,000","$0,000","$85,000","$0,000","$425,000","$2,787,245","$0,000","$696,810","$0,000","$3,484,055"
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$340,000","$0,000","$85,000","$0,000","$425,000","$2,787,245","$0,000","$696,810","$0,000","$3,484,055"
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$340,000","$0,000","$85,000","$0,000","$425,000","$2,787,245","$0,000","$696,810","$0,000","$3,484,055"
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$261,784","$0,000","$65,446","$0,000","$327,230","$2,714,894","$0,000","$678,723","$0,000","$3,393,617"
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$220,277","$0,000","$55,069","$0,000","$275,346","$2,714,894","$0,000","$678,723","$0,000","$3,393,617"
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$256,853","$0,000","$64,213","$0,000","$321,066","$2,714,894","$0,000","$678,723","$0,000","$3,393,617"
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$294,322","$0,000","$73,580","$0,000","$367,902","$2,714,894","$0,000","$678,723","$0,000","$3,393,617"
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2012,Transit Urbanized Area Formula Program,"$289,084","$0,000","$72,271","$0,000","$361,355","$2,714,894","$0,000","$678,723","$0,000","$3,393,617"
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$272,574","$0,000","$68,144","$0,000","$340,718","$2,714,894","$0,000","$678,723","$0,000","$3,393,617"
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$280,000","$0,000","$70,000","$0,000","$350,000","$2,714,894","$0,000","$678,723","$0,000","$3,393,617"
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$280,000","$0,000","$70,000","$0,000","$350,000","$2,714,894","$0,000","$678,723","$0,000","$3,393,617"
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$280,000","$0,000","$70,000","$0,000","$350,000","$2,714,894","$0,000","$678,723","$0,000","$3,393,617"
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$280,000","$0,000","$70,000","$0,000","$350,000","$2,714,894","$0,000","$678,723","$0,000","$3,393,617"
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$5,280,704","$1,320,176","$0,000","$0,000","$6,600,880","$40,300,564","$8,275,141","$1,800,000","$0,000","$50,375,705"
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$12,376,843","$3,094,211","$0,000","$0,000","$15,471,054","$40,300,564","$8,275,141","$1,800,000","$0,000","$50,375,705"
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$1,666,696","$416,674","$0,000","$0,000","$2,083,370","$40,300,564","$8,275,141","$1,800,000","$0,000","$50,375,705"
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$6,085,463","$1,521,366","$0,000","$0,000","$7,606,829","$40,300,564","$8,275,141","$1,800,000","$0,000","$50,375,705"
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2012,Transit Urbanized Area Formula Program,"$5,922,146","$1,480,536","$0,000","$0,000","$7,402,682","$40,300,564","$8,275,141","$1,800,000","$0,000","$50,375,705"
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$1,768,712","$442,178","$0,000","$0,000","$2,210,890","$40,300,564","$8,275,141","$1,800,000","$0,000","$50,375,705"
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$1,800,000","$0,000","$450,000","$0,000","$2,250,000","$40,300,564","$8,275,141","$1,800,000","$0,000","$50,375,705"
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$1,800,000","$0,000","$450,000","$0,000","$2,250,000","$40,300,564","$8,275,141","$1,800,000","$0,000","$50,375,705"
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$1,800,000","$0,000","$450,000","$0,000","$2,250,000","$40,300,564","$8,275,141","$1,800,000","$0,000","$50,375,705"
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$1,800,000","$0,000","$450,000","$0,000","$2,250,000","$40,300,564","$8,275,141","$1,800,000","$0,000","$50,375,705"
AR-5307-GW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GWINNETT COUNTY,Gwinnett County,2020,Gwinnett County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$6,514,590","$0,000","$1,628,648","$0,000","$8,143,238","$64,943,045","$0,000","$16,235,762","$0,000","$81,178,807"
AR-5307-GW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GWINNETT COUNTY,Gwinnett County,2020,Gwinnett County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$5,475,163","$0,000","$1,368,791","$0,000","$6,843,954","$64,943,045","$0,000","$16,235,762","$0,000","$81,178,807"
AR-5307-GW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GWINNETT COUNTY,Gwinnett County,2020,Gwinnett County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$6,163,625","$0,000","$1,540,906","$0,000","$7,704,531","$64,943,045","$0,000","$16,235,762","$0,000","$81,178,807"
AR-5307-GW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GWINNETT COUNTY,Gwinnett County,2020,Gwinnett County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$7,173,851","$0,000","$1,793,463","$0,000","$8,967,314","$64,943,045","$0,000","$16,235,762","$0,000","$81,178,807"
AR-5307-GW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GWINNETT COUNTY,Gwinnett County,2020,Gwinnett County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2012,Transit Urbanized Area Formula Program,"$6,674,928","$0,000","$1,668,732","$0,000","$8,343,660","$64,943,045","$0,000","$16,235,762","$0,000","$81,178,807"
AR-5307-GW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GWINNETT COUNTY,Gwinnett County,2020,Gwinnett County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$6,540,888","$0,000","$1,635,222","$0,000","$8,176,110","$64,943,045","$0,000","$16,235,762","$0,000","$81,178,807"
AR-5307-GW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GWINNETT COUNTY,Gwinnett County,2020,Gwinnett County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$6,600,000","$0,000","$1,650,000","$0,000","$8,250,000","$64,943,045","$0,000","$16,235,762","$0,000","$81,178,807"
AR-5307-GW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GWINNETT COUNTY,Gwinnett County,2020,Gwinnett County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$6,600,000","$0,000","$1,650,000","$0,000","$8,250,000","$64,943,045","$0,000","$16,235,762","$0,000","$81,178,807"
AR-5307-GW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GWINNETT COUNTY,Gwinnett County,2020,Gwinnett County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$6,600,000","$0,000","$1,650,000","$0,000","$8,250,000","$64,943,045","$0,000","$16,235,762","$0,000","$81,178,807"
AR-5307-GW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GWINNETT COUNTY,Gwinnett County,2020,Gwinnett County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$6,600,000","$0,000","$1,650,000","$0,000","$8,250,000","$64,943,045","$0,000","$16,235,762","$0,000","$81,178,807"
AR-5307-HA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HALL COUNTY,Hall County,2020,Hall County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$21,225","$0,000","$5,306","$0,000","$26,531","$214,198","$0,000","$53,550","$0,000","$267,748"
AR-5307-HA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HALL COUNTY,Hall County,2020,Hall County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$17,346","$0,000","$4,337","$0,000","$21,683","$214,198","$0,000","$53,550","$0,000","$267,748"
AR-5307-HA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HALL COUNTY,Hall County,2020,Hall County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$20,225","$0,000","$5,056","$0,000","$25,281","$214,198","$0,000","$53,550","$0,000","$267,748"
AR-5307-HA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HALL COUNTY,Hall County,2020,Hall County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$23,176","$0,000","$5,794","$0,000","$28,970","$214,198","$0,000","$53,550","$0,000","$267,748"
AR-5307-HA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HALL COUNTY,Hall County,2020,Hall County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2012,Transit Urbanized Area Formula Program,"$22,763","$0,000","$5,691","$0,000","$28,454","$214,198","$0,000","$53,550","$0,000","$267,748"
AR-5307-HA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HALL COUNTY,Hall County,2020,Hall County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$21,463","$0,000","$5,366","$0,000","$26,829","$214,198","$0,000","$53,550","$0,000","$267,748"
AR-5307-HA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HALL COUNTY,Hall County,2020,Hall County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$22,000","$0,000","$5,500","$0,000","$27,500","$214,198","$0,000","$53,550","$0,000","$267,748"
AR-5307-HA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HALL COUNTY,Hall County,2020,Hall County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$22,000","$0,000","$5,500","$0,000","$27,500","$214,198","$0,000","$53,550","$0,000","$267,748"
AR-5307-HA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HALL COUNTY,Hall County,2020,Hall County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$22,000","$0,000","$5,500","$0,000","$27,500","$214,198","$0,000","$53,550","$0,000","$267,748"
AR-5307-HA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HALL COUNTY,Hall County,2020,Hall County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$22,000","$0,000","$5,500","$0,000","$27,500","$214,198","$0,000","$53,550","$0,000","$267,748"
AR-5307-HE,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HENRY COUNTY,Henry County,2020,Henry County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$357,264","$0,000","$89,316","$0,000","$446,580","$3,522,283","$0,000","$880,569","$0,000","$4,402,852"
AR-5307-HE,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HENRY COUNTY,Henry County,2020,Henry County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$126,306","$0,000","$31,576","$0,000","$157,882","$3,522,283","$0,000","$880,569","$0,000","$4,402,852"
AR-5307-HE,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HENRY COUNTY,Henry County,2020,Henry County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$350,534","$0,000","$87,633","$0,000","$438,167","$3,522,283","$0,000","$880,569","$0,000","$4,402,852"
AR-5307-HE,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HENRY COUNTY,Henry County,2020,Henry County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$401,669","$0,000","$100,417","$0,000","$502,086","$3,522,283","$0,000","$880,569","$0,000","$4,402,852"
AR-5307-HE,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HENRY COUNTY,Henry County,2020,Henry County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2012,Transit Urbanized Area Formula Program,"$394,521","$0,000","$98,630","$0,000","$493,151","$3,522,283","$0,000","$880,569","$0,000","$4,402,852"
AR-5307-HE,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HENRY COUNTY,Henry County,2020,Henry County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,"$371,989","$0,000","$92,997","$0,000","$464,986","$3,522,283","$0,000","$880,569","$0,000","$4,402,852"
AR-5307-HE,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HENRY COUNTY,Henry County,2020,Henry County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,"$380,000","$0,000","$95,000","$0,000","$475,000","$3,522,283","$0,000","$880,569","$0,000","$4,402,852"
AR-5307-HE,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HENRY COUNTY,Henry County,2020,Henry County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,"$380,000","$0,000","$95,000","$0,000","$475,000","$3,522,283","$0,000","$880,569","$0,000","$4,402,852"
AR-5307-HE,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HENRY COUNTY,Henry County,2020,Henry County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,"$380,000","$0,000","$95,000","$0,000","$475,000","$3,522,283","$0,000","$880,569","$0,000","$4,402,852"
AR-5307-HE,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR HENRY COUNTY,Henry County,2020,Henry County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,"$380,000","$0,000","$95,000","$0,000","$475,000","$3,522,283","$0,000","$880,569","$0,000","$4,402,852"
AR-5307-M,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR MARTA AND FLEXED FHWA FUNDS PURPOSED FOR SECTION 5307/5340 ELIGIBLE PROJECTS,Regional - Central,2020,MARTA,N/A,N/A,N/A,0010221,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,"$41,888,950","$0,000","$10,472,238","$0,000","$52,361,188","$455,725,395","$0,000","$113,931,349","$0,000","$569,656,744"
AR-5307-M,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR MARTA AND FLEXED FHWA FUNDS PURPOSED FOR SECTION 5307/5340 ELIGIBLE PROJECTS,Regional - Central,2020,MARTA,N/A,N/A,N/A,0010221,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,"$33,209,088","$0,000","$8,302,272","$0,000","$41,511,360","$455,725,395","$0,000","$113,931,349","$0,000","$569,656,744"
AR-5307-M,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR MARTA AND FLEXED FHWA FUNDS PURPOSED FOR SECTION 5307/5340 ELIGIBLE PROJECTS,Regional - Central,2020,MARTA,N/A,N/A,N/A,0010221,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,"$39,576,111","$0,000","$9,894,028","$0,000","$49,470,139","$455,725,395","$0,000","$113,931,349","$0,000","$569,656,744"
AR-5307-M,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR MARTA AND FLEXED FHWA FUNDS PURPOSED FOR SECTION 5307/5340 ELIGIBLE PROJECTS,Regional - Central,2020,MARTA,N/A,N/A,N/A,0010221,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,"$47,209,459","$0,000","$11,802,365","$0,000","$59,011,824","$455,725,395","$0,000","$113,931,349","$0,000","$569,656,744"
AR-5307-M,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR MARTA AND FLEXED FHWA FUNDS PURPOSED FOR SECTION 5307/5340 ELIGIBLE PROJECTS,Regional - Central,2020,MARTA,N/A,N/A,N/A,0010221,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,STP - Urban (>200K) (ARC),"$40,336,094","$0,000","$10,084,023","$0,000","$50,420,117","$455,725,395","$0,000","$113,931,349","$0,000","$569,656,744"
