ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-123-2017,GDOT SURFACE TRANSPORTATION PROGRAM (STP) SIGNAL INSTALLATION AND UPGRADE PROGRAM - FY 2017,Regional,2020,GDOT,N/A,N/A,N/A,0009783,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Statewide Flexible (GDOT),"$5,593,600","$1,398,400","$0,000","$0,000","$6,992,000","$5,593,600","$1,398,400","$0,000","$0,000","$6,992,000"
AR-123-2018,GDOT SURFACE TRANSPORTATION PROGRAM (STP) SIGNAL INSTALLATION AND UPGRADE PROGRAM - FY 2018,Regional,2020,GDOT,N/A,N/A,N/A,0009784,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,STP - Statewide Flexible (GDOT),"$5,593,600","$1,398,400","$0,000","$0,000","$6,992,000","$5,593,600","$1,398,400","$0,000","$0,000","$6,992,000"
AR-123-2019,GDOT SURFACE TRANSPORTATION PROGRAM (STP) SIGNAL INSTALLATION AND UPGRADE PROGRAM - FY 2019,Regional,2020,GDOT,N/A,N/A,N/A,0009785,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,STP - Statewide Flexible (GDOT),"$5,593,600","$1,398,400","$0,000","$0,000","$6,992,000","$5,593,600","$1,398,400","$0,000","$0,000","$6,992,000"
AR-125-2014,GDOT SURFACE TRANSPORTATION PROGRAM (STP) RESURFACING AND MAINTENANCE PROGRAM - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,0006178,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Statewide Flexible (GDOT),"$29,990,400","$7,497,600","$0,000","$0,000","$37,488,000","$29,990,400","$7,497,600","$0,000","$0,000","$37,488,000"
AR-125-2015,GDOT SURFACE TRANSPORTATION PROGRAM (STP) RESURFACING AND MAINTENANCE PROGRAM - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,0006179,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Statewide Flexible (GDOT),"$26,929,600","$6,732,400","$0,000","$0,000","$33,662,000","$26,929,600","$6,732,400","$0,000","$0,000","$33,662,000"
AR-125-2016,GDOT SURFACE TRANSPORTATION PROGRAM (STP) RESURFACING AND MAINTENANCE PROGRAM - FY 2016,Regional,2020,GDOT,N/A,N/A,N/A,0009758,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Statewide Flexible (GDOT),"$26,325,600","$6,581,400","$0,000","$0,000","$32,907,000","$26,325,600","$6,581,400","$0,000","$0,000","$32,907,000"
AR-125-2017,GDOT SURFACE TRANSPORTATION PROGRAM (STP) RESURFACING AND MAINTENANCE PROGRAM - FY 2017,Regional,2020,GDOT,N/A,N/A,N/A,0009759,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Statewide Flexible (GDOT),"$25,020,000","$6,255,000","$0,000","$0,000","$31,275,000","$25,020,000","$6,255,000","$0,000","$0,000","$31,275,000"
AR-125-2018,GDOT SURFACE TRANSPORTATION PROGRAM (STP) RESURFACING AND MAINTENANCE PROGRAM - FY 2018,Regional,2020,GDOT,N/A,N/A,N/A,0009760,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,STP - Statewide Flexible (GDOT),"$33,559,200","$8,389,800","$0,000","$0,000","$41,949,000","$33,559,200","$8,389,800","$0,000","$0,000","$41,949,000"
AR-125-2019,GDOT SURFACE TRANSPORTATION PROGRAM (STP) RESURFACING AND MAINTENANCE PROGRAM - FY 2019,Regional,2020,GDOT,N/A,N/A,N/A,0009761,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,STP - Statewide Flexible (GDOT),"$33,559,200","$8,389,800","$0,000","$0,000","$41,949,000","$33,559,200","$8,389,800","$0,000","$0,000","$41,949,000"
AR-127-2014,GDOT SURFACE TRANSPORTATION PROGRAM (STP) FORCE ACCOUNT MAINTENANCE PROGRAM - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,M003376,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Statewide Flexible (GDOT),"$6,712,000","$1,678,000","$0,000","$0,000","$8,390,000","$6,712,000","$1,678,000","$0,000","$0,000","$8,390,000"
AR-127-2015,GDOT SURFACE TRANSPORTATION PROGRAM (STP) FORCE ACCOUNT MAINTENANCE PROGRAM - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,M003377,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Statewide Flexible (GDOT),"$6,712,000","$1,678,000","$0,000","$0,000","$8,390,000","$6,712,000","$1,678,000","$0,000","$0,000","$8,390,000"
AR-127-2016,GDOT SURFACE TRANSPORTATION PROGRAM (STP) FORCE ACCOUNT MAINTENANCE PROGRAM - FY 2016,Regional,2020,GDOT,N/A,N/A,N/A,M003378,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Statewide Flexible (GDOT),"$6,712,000","$1,678,000","$0,000","$0,000","$8,390,000","$6,712,000","$1,678,000","$0,000","$0,000","$8,390,000"
AR-127-2017,GDOT SURFACE TRANSPORTATION PROGRAM (STP) FORCE ACCOUNT MAINTENANCE PROGRAM - FY 2017,Regional,2020,GDOT,N/A,N/A,N/A,M003379,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Statewide Flexible (GDOT),"$5,593,600","$1,398,400","$0,000","$0,000","$6,992,000","$5,593,600","$1,398,400","$0,000","$0,000","$6,992,000"
AR-127-2018,GDOT SURFACE TRANSPORTATION PROGRAM (STP) FORCE ACCOUNT MAINTENANCE PROGRAM - FY 2018,Regional,2020,GDOT,N/A,N/A,N/A,M003380,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,STP - Statewide Flexible (GDOT),"$5,593,200","$1,398,300","$0,000","$0,000","$6,991,500","$5,593,200","$1,398,300","$0,000","$0,000","$6,991,500"
AR-127-2019,GDOT SURFACE TRANSPORTATION PROGRAM (STP) FORCE ACCOUNT MAINTENANCE PROGRAM - FY 2019,Regional,2020,GDOT,N/A,N/A,N/A,M003381,,Programmed,Roadway / Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,STP - Statewide Flexible (GDOT),"$5,593,200","$1,398,300","$0,000","$0,000","$6,991,500","$5,593,200","$1,398,300","$0,000","$0,000","$6,991,500"
AR-129-2014,GDOT LOW IMPACT BRIDGE PROGRAM - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Statewide Flexible (GDOT),"$1,864,800","$466,200","$0,000","$0,000","$2,331,000","$1,864,800","$466,200","$0,000","$0,000","$2,331,000"
AR-129-2015,GDOT LOW IMPACT BRIDGE PROGRAM - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Statewide Flexible (GDOT),"$2,983,200","$745,800","$0,000","$0,000","$3,729,000","$2,983,200","$745,800","$0,000","$0,000","$3,729,000"
AR-129-2016,GDOT LOW IMPACT BRIDGE PROGRAM - FY 2016,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Statewide Flexible (GDOT),"$2,983,200","$745,800","$0,000","$0,000","$3,729,000","$2,983,200","$745,800","$0,000","$0,000","$3,729,000"
AR-129-2017,GDOT LOW IMPACT BRIDGE PROGRAM - FY 2017,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Statewide Flexible (GDOT),"$2,983,200","$745,800","$0,000","$0,000","$3,729,000","$2,983,200","$745,800","$0,000","$0,000","$3,729,000"
AR-129-2018,GDOT LOW IMPACT BRIDGE PROGRAM - FY 2018,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,STP - Statewide Flexible (GDOT),"$2,983,200","$745,800","$0,000","$0,000","$3,729,000","$2,983,200","$745,800","$0,000","$0,000","$3,729,000"
AR-129-2019,GDOT LOW IMPACT BRIDGE PROGRAM - FY 2019,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Bridge Upgrade,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,STP - Statewide Flexible (GDOT),"$2,983,200","$745,800","$0,000","$0,000","$3,729,000","$2,983,200","$745,800","$0,000","$0,000","$3,729,000"
AR-131-2014,RURAL ROADS SAFETY PROGRAM - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Highway Safety Improvement Program (HSIP),"$1,193,600","$298,400","$0,000","$0,000","$1,492,000","$1,193,600","$298,400","$0,000","$0,000","$1,492,000"
AR-131-2015,RURAL ROADS SAFETY PROGRAM - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Highway Safety Improvement Program (HSIP),"$1,304,800","$326,200","$0,000","$0,000","$1,631,000","$1,304,800","$326,200","$0,000","$0,000","$1,631,000"
AR-131-2018,RURAL ROADS SAFETY PROGRAM - FY 2018,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,Highway Safety Improvement Program (HSIP),"$1,398,000","$349,500","$0,000","$0,000","$1,747,500","$1,398,000","$349,500","$0,000","$0,000","$1,747,500"
AR-131-2019,RURAL ROADS SAFETY PROGRAM - FY 2019,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,Highway Safety Improvement Program (HSIP),"$1,398,000","$349,500","$0,000","$0,000","$1,747,500","$1,398,000","$349,500","$0,000","$0,000","$1,747,500"
AR-132-2014,SAFE ROUTES TO SCHOOL PROGRAM (NON-INFRASTRUCTURE) - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,TBD,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Safe Routes to School Program,"$210,000","$0,000","$0,000","$0,000","$210,000","$210,000","$0,000","$0,000","$0,000","$210,000"
AR-132-2015,SAFE ROUTES TO SCHOOL PROGRAM (NON-INFRASTRUCTURE) - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Safe Routes to School Program,"$210,000","$0,000","$0,000","$0,000","$210,000","$210,000","$0,000","$0,000","$0,000","$210,000"
AR-132-2016,SAFE ROUTES TO SCHOOL PROGRAM (NON-INFRASTRUCTURE) - FY 2016,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Safe Routes to School Program,"$210,000","$0,000","$0,000","$0,000","$210,000","$210,000","$0,000","$0,000","$0,000","$210,000"
AR-132-2017,SAFE ROUTES TO SCHOOL PROGRAM (NON-INFRASTRUCTURE) - FY 2017,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Safe Routes to School Program,"$210,000","$0,000","$0,000","$0,000","$210,000","$210,000","$0,000","$0,000","$0,000","$210,000"
AR-132-2018,SAFE ROUTES TO SCHOOL PROGRAM (NON-INFRASTRUCTURE) - FY 2018,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,Safe Routes to School Program,"$121,186","$0,000","$0,000","$0,000","$121,186","$121,186","$0,000","$0,000","$0,000","$121,186"
AR-132-2019,SAFE ROUTES TO SCHOOL PROGRAM (NON-INFRASTRUCTURE) - FY 2019,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,Safe Routes to School Program,"$121,186","$0,000","$0,000","$0,000","$121,186","$121,186","$0,000","$0,000","$0,000","$121,186"
AR-133-2014,SAFE ROUTES TO SCHOOL PROGRAM (INFRASTRUCTURE) - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,TBD,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Safe Route to School - Infrastructure,"$3,636,000","$0,000","$0,000","$0,000","$3,636,000","$3,636,000","$0,000","$0,000","$0,000","$3,636,000"
AR-133-2018,SAFE ROUTES TO SCHOOL PROGRAM (INFRASTRUCTURE) - FY 2018,Regional,2020,GDOT,N/A,N/A,N/A,0009799,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,Safe Route to School - Infrastructure,"$1,092,072","$0,000","$0,000","$0,000","$1,092,072","$1,092,072","$0,000","$0,000","$0,000","$1,092,072"
AR-133-2019,SAFE ROUTES TO SCHOOL PROGRAM (INFRASTRUCTURE) - FY 2019,Regional,2020,GDOT,N/A,N/A,N/A,0009800,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,Safe Route to School - Infrastructure,"$1,092,072","$0,000","$0,000","$0,000","$1,092,072","$1,092,072","$0,000","$0,000","$0,000","$1,092,072"
AR-134-2014,SAFE ROUTES TO SCHOOL PROGRAM (ANY PROJECT TYPE) - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,TBD,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Safe Route to School - Either,"$1,454,000","$0,000","$0,000","$0,000","$1,454,000","$1,454,000","$0,000","$0,000","$0,000","$1,454,000"
AR-134-2015,SAFE ROUTES TO SCHOOL PROGRAM (ANY PROJECT TYPE) - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Safe Route to School - Either,"$84,000","$0,000","$0,000","$0,000","$84,000","$84,000","$0,000","$0,000","$0,000","$84,000"
AR-134-2018,SAFE ROUTES TO SCHOOL PROGRAM (ANY PROJECT TYPE) - FY 2018,Regional,2020,GDOT,N/A,N/A,N/A,0009227,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,Safe Route to School - Either,"$261,016","$0,000","$0,000","$0,000","$261,016","$261,016","$0,000","$0,000","$0,000","$261,016"
AR-134-2019,SAFE ROUTES TO SCHOOL PROGRAM (ANY PROJECT TYPE) - FY 2019,Regional,2020,GDOT,N/A,N/A,N/A,0009228,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,Safe Route to School - Either,"$261,016","$0,000","$0,000","$0,000","$261,016","$261,016","$0,000","$0,000","$0,000","$261,016"
AR-135-2014,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,0006122,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,STP - Enhancements,"$7,084,800","$0,000","$1,771,200","$0,000","$8,856,000","$7,084,800","$0,000","$1,771,200","$0,000","$8,856,000"
AR-135-2015,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,0006123,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,STP - Enhancements,"$7,084,800","$0,000","$1,771,200","$0,000","$8,856,000","$7,084,800","$0,000","$1,771,200","$0,000","$8,856,000"
AR-135-2016,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2016,Regional,2020,GDOT,N/A,N/A,N/A,0009738,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,STP - Enhancements,"$7,084,800","$0,000","$1,771,200","$0,000","$8,856,000","$7,084,800","$0,000","$1,771,200","$0,000","$8,856,000"
AR-135-2017,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2017,Regional,2020,GDOT,N/A,N/A,N/A,0009739,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,STP - Enhancements,"$7,084,800","$0,000","$1,771,200","$0,000","$8,856,000","$7,084,800","$0,000","$1,771,200","$0,000","$8,856,000"
AR-135-2018,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2018,Regional,2020,GDOT,N/A,N/A,N/A,0009740,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,STP - Enhancements,"$9,694,880","$0,000","$2,423,720","$0,000","$12,118,600","$9,694,880","$0,000","$2,423,720","$0,000","$12,118,600"
AR-135-2019,STP TRANSPORTATION ENHANCEMENT ACTIVITIES PROGRAM - FY 2019,Regional,2020,GDOT,N/A,N/A,N/A,0009741,,Programmed,Last Mile Connectivity / Joint Bike-Ped Facilities,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,STP - Enhancements,"$9,694,880","$0,000","$2,423,720","$0,000","$12,118,600","$9,694,880","$0,000","$2,423,720","$0,000","$12,118,600"
AR-136-2014,RECREATIONAL TRAILS PROGRAM - FY 2014,Regional,2015,Dept. of Natural Resources,N/A,N/A,N/A,0007504,,Programmed,Last Mile Connectivity / Sidepaths and Trails,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Recreational Trails Program,"$427,200","$106,800","$0,000","$0,000","$534,000","$427,200","$106,800","$0,000","$0,000","$534,000"
AR-136-2015,RECREATIONAL TRAILS PROGRAM - FY 2015,Regional,2020,Dept. of Natural Resources,N/A,N/A,N/A,0007505,,Programmed,Last Mile Connectivity / Sidepaths and Trails,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Recreational Trails Program,"$427,200","$106,800","$0,000","$0,000","$534,000","$427,200","$106,800","$0,000","$0,000","$534,000"
AR-136-2016,RECREATIONAL TRAILS PROGRAM - FY 2016,Regional,2020,Dept. of Natural Resources,N/A,N/A,N/A,0007507,,Programmed,Last Mile Connectivity / Sidepaths and Trails,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Recreational Trails Program,"$427,500","$106,875","$0,000","$0,000","$534,375","$427,500","$106,875","$0,000","$0,000","$534,375"
AR-136-2017,RECREATIONAL TRAILS PROGRAM - FY 2017,Regional,2020,Dept. of Natural Resources,N/A,N/A,N/A,0009794,,Programmed,Last Mile Connectivity / Sidepaths and Trails,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Recreational Trails Program,"$427,500","$106,875","$0,000","$0,000","$534,375","$427,500","$106,875","$0,000","$0,000","$534,375"
AR-137-2014,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2014,Regional,2015,GDOT,N/A,N/A,N/A,0009206,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Congestion Mitigation & Air Quality Improvement (CMAQ),"$304,000","$76,000","$0,000","$0,000","$380,000","$304,000","$76,000","$0,000","$0,000","$380,000"
AR-137-2015,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2015,Regional,2020,GDOT,N/A,N/A,N/A,0010502,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Congestion Mitigation & Air Quality Improvement (CMAQ),"$400,000","$100,000","$0,000","$0,000","$500,000","$400,000","$100,000","$0,000","$0,000","$500,000"
AR-137-2016,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2016,Regional,2020,GDOT,N/A,N/A,N/A,0010503,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Congestion Mitigation & Air Quality Improvement (CMAQ),"$400,000","$100,000","$0,000","$0,000","$500,000","$400,000","$100,000","$0,000","$0,000","$500,000"
AR-137-2017,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2017,Regional,2020,GDOT,N/A,N/A,N/A,0010504,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Congestion Mitigation & Air Quality Improvement (CMAQ),"$400,000","$100,000","$0,000","$0,000","$500,000","$400,000","$100,000","$0,000","$0,000","$500,000"
AR-137-2018,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2018,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,Congestion Mitigation & Air Quality Improvement (CMAQ),"$400,000","$100,000","$0,000","$0,000","$500,000","$400,000","$100,000","$0,000","$0,000","$500,000"
AR-137-2019,TOWING AND RECOVERY INCENTIVE PROGRAM - FY 2019,Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Roadway / Operations & Safety,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,Congestion Mitigation & Air Quality Improvement (CMAQ),"$400,000","$100,000","$0,000","$0,000","$500,000","$400,000","$100,000","$0,000","$0,000","$500,000"
AR-138-2015,"OVERSIGHT SERVICES FOR STP URBAN, CMAQ AND TAP FUNDED PROJECTS - FY 2015",Regional,2020,GDOT,N/A,N/A,N/A,0010507,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2015,STP - Urban (>200K) (ARC) ,"$500,000","$125,000","$0,000","$0,000","$625,000","$500,000","$125,000","$0,000","$0,000","$625,000"
AR-138-2016,"OVERSIGHT SERVICES FOR STP URBAN, CMAQ AND TAP FUNDED PROJECTS - FY 2016",Regional,2020,GDOT,N/A,N/A,N/A,0010508,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2016,STP - Urban (>200K) (ARC) ,"$500,000","$125,000","$0,000","$0,000","$625,000","$500,000","$125,000","$0,000","$0,000","$625,000"
AR-138-2017,"OVERSIGHT SERVICES FOR STP URBAN, CMAQ AND TAP FUNDED PROJECTS - FY 2017",Regional,2020,GDOT,N/A,N/A,N/A,0010509,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2017,STP - Urban (>200K) (ARC) ,"$500,000","$125,000","$0,000","$0,000","$625,000","$500,000","$125,000","$0,000","$0,000","$625,000"
AR-138-2018,"OVERSIGHT SERVICES FOR STP URBAN, CMAQ AND TAP FUNDED PROJECTS - FY 2018",Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2018,STP - Urban (>200K) (ARC) ,"$500,000","$125,000","$0,000","$0,000","$625,000","$500,000","$125,000","$0,000","$0,000","$625,000"
AR-138-2019,"OVERSIGHT SERVICES FOR STP URBAN, CMAQ AND TAP FUNDED PROJECTS - FY 2019",Regional,2020,GDOT,N/A,N/A,N/A,TBD,,Programmed,Other / Miscellaneous,Exempt from Air Quality Analysis (40 CFR 93),PE,  ,2019,STP - Urban (>200K) (ARC) ,"$500,000","$125,000","$0,000","$0,000","$625,000","$500,000","$125,000","$0,000","$0,000","$625,000"
AR-190-2014,GRTA XPRESS BUS SYSTEM OPERATING ASSISTANCE - FY 2014,Regional,2015,GRTA,N/A,N/A,N/A,TBD,,Programmed,Transit / Operations & Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,State of Georgia,"$0,000","$12,000,000","$0,000","$0,000","$12,000,000","$0,000","$12,000,000","$0,000","$0,000","$12,000,000"
AR-190-2015,GRTA XPRESS BUS SYSTEM OPERATING ASSISTANCE - FY 2015,Regional,2020,GRTA,N/A,N/A,N/A,TBD,,Programmed,Transit / Operations & Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,State of Georgia,"$0,000","$12,000,000","$0,000","$0,000","$12,000,000","$0,000","$12,000,000","$0,000","$0,000","$12,000,000"
AR-190-2016,GRTA XPRESS BUS SYSTEM OPERATING ASSISTANCE - FY 2016,Regional,2020,GRTA,N/A,N/A,N/A,TBD,,Programmed,Transit / Operations & Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,State of Georgia,"$0,000","$12,000,000","$0,000","$0,000","$12,000,000","$0,000","$12,000,000","$0,000","$0,000","$12,000,000"
AR-190-2017,GRTA XPRESS BUS SYSTEM OPERATING ASSISTANCE - FY 2017,Regional,2020,GRTA,N/A,N/A,N/A,TBD,,Programmed,Transit / Operations & Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,State of Georgia,"$0,000","$12,000,000","$0,000","$0,000","$12,000,000","$0,000","$12,000,000","$0,000","$0,000","$12,000,000"
AR-190-2018,GRTA XPRESS BUS SYSTEM OPERATING ASSISTANCE - FY 2018,Regional,2020,GRTA,N/A,N/A,N/A,TBD,,Programmed,Transit / Operations & Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2018,State of Georgia,"$0,000","$12,000,000","$0,000","$0,000","$12,000,000","$0,000","$12,000,000","$0,000","$0,000","$12,000,000"
AR-190-2019,GRTA XPRESS BUS SYSTEM OPERATING ASSISTANCE - FY 2019,Regional,2020,GRTA,N/A,N/A,N/A,TBD,,Programmed,Transit / Operations & Maintenance,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2019,State of Georgia,"$0,000","$12,000,000","$0,000","$0,000","$12,000,000","$0,000","$12,000,000","$0,000","$0,000","$12,000,000"
AR-450A,BELTLINE CORRIDOR MULTI-USE TRAIL AND STREETSCAPES,City of Atlanta,2020,City of Atlanta,N/A,N/A,3.4,0009395,FROM LINDBERGH CENTER TO 10TH STREET / MONROE DRIVE,Programmed,Last Mile Connectivity / Sidepaths and Trails,Exempt from Air Quality Analysis (40 CFR 93),PE,AUTH,2013,STP - Urban (>200K) (ARC) ,"$1,146,788","$0,000","$286,697","$0,000","$1,433,485","$5,871,788","$0,000","$1,467,947","$0,000","$7,339,735"
