ARCID,Description,Jurisdiction,ModelingNetworkYear,Sponsor,ExistLanes,ProposedLanes,Length,GDOTPI,Limits,Status,ProjectType,Analysis,Phase,PhaseStatus,FiscalYear,FundSource,Federal,State,Local,Bond,Total,FederalSum,StateSum,LocalSum,BondSum,TotalSum
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,35000,0,8750,0,43750,308201,0,77050,0,385251
AR-5307-BT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR BARTOW COUNTY,Bartow County,2020,Bartow County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,35000,0,8750,0,43750,308201,0,77050,0,385251
AR-5307-CA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CARROLL COUNTY,Carroll County,2020,Carroll County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,73406,0,18352,0,91758,73406,0,18352,0,91758
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,880000,0,220000,0,1100000,6028443,0,1507111,0,7535554
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,479601,0,119900,0,599501,6028443,0,1507111,0,7535554
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,517908,0,129477,0,647385,6028443,0,1507111,0,7535554
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,540253,0,135063,0,675316,6028443,0,1507111,0,7535554
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,530638,0,132660,0,663298,6028443,0,1507111,0,7535554
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,680043,0,170011,0,850054,6028443,0,1507111,0,7535554
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,600000,0,150000,0,750000,6028443,0,1507111,0,7535554
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,600000,0,150000,0,750000,6028443,0,1507111,0,7535554
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,600000,0,150000,0,750000,6028443,0,1507111,0,7535554
AR-5307-CH,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CHEROKEE COUNTY,Cherokee County,2020,Cherokee County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,600000,0,150000,0,750000,6028443,0,1507111,0,7535554
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,3282406,0,820602,0,4103008,22548108,0,5637027,0,28185135
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,1792888,0,448222,0,2241110,22548108,0,5637027,0,28185135
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,2177105,0,544276,0,2721381,22548108,0,5637027,0,28185135
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,2342155,0,585539,0,2927694,22548108,0,5637027,0,28185135
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,2100161,0,525040,0,2625201,22548108,0,5637027,0,28185135
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,1253393,0,313348,0,1566741,22548108,0,5637027,0,28185135
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,2400000,0,600000,0,3000000,22548108,0,5637027,0,28185135
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,2400000,0,600000,0,3000000,22548108,0,5637027,0,28185135
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,2400000,0,600000,0,3000000,22548108,0,5637027,0,28185135
AR-5307-CL,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR CLAYTON COUNTY,Clayton County,2020,Clayton County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,2400000,0,600000,0,3000000,22548108,0,5637027,0,28185135
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,6093536,0,1523384,0,7616920,62954312,0,15738577,0,78692889
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,5232813,0,1308203,0,6541016,62954312,0,15738577,0,78692889
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,6139306,0,1534826,0,7674132,62954312,0,15738577,0,78692889
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,7031868,0,1757967,0,8789835,62954312,0,15738577,0,78692889
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,6839265,0,1709816,0,8549081,62954312,0,15738577,0,78692889
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,5217524,0,1304381,0,6521905,62954312,0,15738577,0,78692889
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,6600000,0,1650000,0,8250000,62954312,0,15738577,0,78692889
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,6600000,0,1650000,0,8250000,62954312,0,15738577,0,78692889
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,6600000,0,1650000,0,8250000,62954312,0,15738577,0,78692889
AR-5307-CO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COBB COUNTY,Cobb County,2020,Cobb County,N/A,N/A,N/A,T000583,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,6600000,0,1650000,0,8250000,62954312,0,15738577,0,78692889
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,103426,0,25857,0,129283,1252648,0,313162,0,1565810
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,87027,0,21757,0,108784,1252648,0,313162,0,1565810
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,101477,0,25369,0,126846,1252648,0,313162,0,1565810
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,116281,0,29070,0,145351,1252648,0,313162,0,1565810
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,114211,0,28553,0,142764,1252648,0,313162,0,1565810
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,290226,0,72556,0,362782,1252648,0,313162,0,1565810
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,110000,0,27500,0,137500,1252648,0,313162,0,1565810
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,110000,0,27500,0,137500,1252648,0,313162,0,1565810
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,110000,0,27500,0,137500,1252648,0,313162,0,1565810
AR-5307-CW,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR COWETA COUNTY,Coweta County,2020,Coweta County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,110000,0,27500,0,137500,1252648,0,313162,0,1565810
AR-5307-DA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DAWSON COUNTY,Dawson County,2020,Dawson County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,13386,0,3347,0,16733,13386,0,3347,0,16733
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,714197,0,178549,0,892746,8649800,0,2162450,0,10812250
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,632677,0,158169,0,790846,8649800,0,2162450,0,10812250
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,717927,0,179482,0,897409,8649800,0,2162450,0,10812250
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,1131148,0,282787,0,1413935,8649800,0,2162450,0,10812250
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,1067020,0,266755,0,1333775,8649800,0,2162450,0,10812250
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,1186831,0,296708,0,1483539,8649800,0,2162450,0,10812250
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,800000,0,200000,0,1000000,8649800,0,2162450,0,10812250
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,800000,0,200000,0,1000000,8649800,0,2162450,0,10812250
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,800000,0,200000,0,1000000,8649800,0,2162450,0,10812250
AR-5307-DO,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR DOUGLAS COUNTY,Douglas County,2020,Douglas County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,800000,0,200000,0,1000000,8649800,0,2162450,0,10812250
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,319545,0,79886,0,399431,2763818,0,690953,0,3454771
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,108589,0,27147,0,135736,2763818,0,690953,0,3454771
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,313526,0,78381,0,391907,2763818,0,690953,0,3454771
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,0,0,0,0,0,2763818,0,690953,0,3454771
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,352869,0,88217,0,441086,2763818,0,690953,0,3454771
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,309289,0,77322,0,386611,2763818,0,690953,0,3454771
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,340000,0,85000,0,425000,2763818,0,690953,0,3454771
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,340000,0,85000,0,425000,2763818,0,690953,0,3454771
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,340000,0,85000,0,425000,2763818,0,690953,0,3454771
AR-5307-FA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FAYETTE COUNTY,Fayette County,2020,Fayette County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,340000,0,85000,0,425000,2763818,0,690953,0,3454771
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,261784,0,65446,0,327230,2995194,0,748797,0,3743991
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2009,Transit Urbanized Area Formula Program,220277,0,55069,0,275346,2995194,0,748797,0,3743991
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2010,Transit Urbanized Area Formula Program,256853,0,64213,0,321066,2995194,0,748797,0,3743991
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2011,Transit Urbanized Area Formula Program,294322,0,73580,0,367902,2995194,0,748797,0,3743991
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2012,Transit Urbanized Area Formula Program,289084,0,72271,0,361355,2995194,0,748797,0,3743991
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2013,Transit Urbanized Area Formula Program,552874,0,138218,0,691092,2995194,0,748797,0,3743991
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2014,Transit Urbanized Area Formula Program,280000,0,70000,0,350000,2995194,0,748797,0,3743991
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2015,Transit Urbanized Area Formula Program,280000,0,70000,0,350000,2995194,0,748797,0,3743991
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2016,Transit Urbanized Area Formula Program,280000,0,70000,0,350000,2995194,0,748797,0,3743991
AR-5307-FT,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR FORSYTH COUNTY,Forsyth County,2020,Forsyth County,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,  ,2017,Transit Urbanized Area Formula Program,280000,0,70000,0,350000,2995194,0,748797,0,3743991
AR-5307-GRTA,FTA SECTION 5307/5340 FORMULA FUNDS ALLOCATION FOR GRTA,Regional,2020,GRTA,N/A,N/A,N/A,N/A,,Programmed,Transit / Formula Lump Sum,Exempt from Air Quality Analysis (40 CFR 93),CST,AUTH,2008,Transit Urbanized Area Formula Program,5280704,1320176,0,0,6600880,43345954,9036489,1800000,0,54182443
